Wall time,Step,Value
1615315597.3337834,4303872,-4.703641414642334
1615315613.048455,4318080,-15.509507179260254
1615315616.6756082,4320960,-9.21551513671875
1615315621.749425,4326624,14.599534034729004
1615315628.9321868,4331520,-21.581636428833008
1615315650.9594386,4351296,-11.427897453308105
1615315652.7706666,4352160,-2.809951066970825
1615315658.436024,4357248,21.58504295349121
1615315673.8640664,4370208,-1.5270463228225708
1615315677.3044403,4373664,1.0353944301605225
1615315689.3517928,4384704,-16.512794494628906
1615315701.6741407,4395552,0.17370764911174774
1615315708.9816275,4402080,29.302030563354492
1615315714.1334705,4405440,21.509437561035156
1615315730.424447,4419840,4.772851467132568
1615315732.2771063,4420704,16.81618309020996
1615315734.1868966,4423296,10.07313060760498
1615315737.6702194,4426176,27.215662002563477
1615315741.4119847,4429440,-6.211517333984375
1615315746.6122465,4433760,31.036733627319336
1615315750.2124739,4437216,30.919103622436523
1615315763.0291493,4448064,25.01006317138672
1615315764.7573276,4449600,43.49423599243164
1615315772.263693,4455552,44.21281051635742
1615315774.3249454,4457184,27.69402503967285
1615315784.6856227,4465440,25.654678344726562
1615315806.2267838,4484352,27.5296688079834
1615315811.6957574,4489344,21.481107711791992
1615315862.2426915,4532544,2.6682040691375732
1615315867.5450895,4536672,14.344429016113281
1615315873.1469784,4541760,11.39831829071045
1615315874.823668,4542432,24.008819580078125
1615315876.3276403,4544352,41.09695816040039
1615315879.4810345,4546848,34.95573043823242
1615315888.4283686,4555488,33.14387130737305
1615315895.8850932,4560480,10.012419700622559
1615315901.4915957,4566240,38.8354377746582
1615315903.5491133,4566912,29.133886337280273
1615315907.4075093,4569696,26.499229431152344
1615315913.0250614,4574784,39.25888442993164
1615315913.0340536,4575168,32.6329345703125
1615315914.8353689,4576416,42.171478271484375
1615315916.3558965,4577760,41.403656005859375
1615315918.129006,4580064,27.529769897460938
1615315920.0479329,4581216,19.62364959716797
1615315923.9289014,4584288,6.11102294921875
1615315925.8040822,4584960,44.102874755859375
1615315925.8425148,4586304,42.40492248535156
1615315938.7852528,4597152,47.14628219604492
1615315940.5141015,4598208,31.80645751953125
1615315942.3044581,4598784,5.120589256286621
1615315945.890493,4602720,19.84738540649414
1615315945.9000256,4603104,21.28202247619629
1615315947.4748042,4604448,37.605224609375
1615315951.3010998,4606656,22.84794044494629
1615315962.2937636,4616832,15.309842109680176
1615315974.9020772,4626912,10.580409049987793
1615315976.5359836,4628448,-58.413082122802734
1615315980.257046,4631328,21.304458618164062
1615316003.293897,4649952,27.739715576171875
1615316014.2709115,4658880,40.50553512573242
1615316014.2883766,4659648,39.63423156738281
1615316027.100244,4670016,14.226929664611816
1615316029.1198378,4671936,-6.517061710357666
1615316050.860482,4690560,37.08942794799805
1615316066.9202108,4703808,35.072303771972656
1615316099.577591,4731648,20.160303115844727
1615316105.3747466,4736832,46.20579147338867
1615316108.959694,4739232,28.41351890563965
1615316123.6991343,4751328,31.266775131225586
1615316132.3891907,4759104,38.10307693481445
1615316139.4861963,4764960,10.23308277130127
1615316141.4029171,4766784,-13.738884925842285
1615316148.662425,4772448,31.49876594543457
1615316170.9393718,4791168,16.2945613861084
1615316183.3922985,4802112,16.161191940307617
1615316188.98677,4806912,36.13569641113281
1615316200.450119,4815840,-4.500733375549316
1615316202.376146,4817376,48.5308723449707
1615316206.3161736,4820256,36.91804122924805
1615316213.9246294,4827264,22.531705856323242
1615316227.300191,4838208,42.607749938964844
1615316237.822112,4846656,10.83173656463623
1615316244.9814055,4853184,43.71918869018555
1615316255.73091,4861920,8.34399127960205
1615316255.7365437,4862112,0.02188587188720703
1615316255.752712,4862688,11.759003639221191
1615316277.3413582,4880160,15.381133079528809
1615316295.435525,4895520,24.815126419067383
1615316298.7477329,4898976,40.46786117553711
1615316311.3117733,4910016,38.74510192871094
1615316311.3218348,4910400,40.20750045776367
1615316322.034854,4919328,33.63615036010742
1615316329.3341768,4924608,43.36008834838867
1615316334.955116,4930368,16.370458602905273
1615316346.3840864,4939488,37.08841323852539
1615316382.4514933,4969536,44.23018264770508
1615316387.7686656,4973760,22.92057228088379
1615316387.7779768,4974144,23.574758529663086
1615316387.795887,4974912,24.52196502685547
1615316405.6280878,4989120,43.75265121459961
1615316410.7156339,4993632,35.2857551574707
1615316417.6153715,4999968,23.85127830505371
1615316417.6198914,5000160,22.824485778808594
1615316435.9101408,5016288,32.79471969604492
1615316443.2060282,5021568,11.445472717285156
1615316446.4714475,5024256,47.634063720703125
1615316449.8614666,5027424,13.73453140258789
1615316451.8024642,5029728,25.51451873779297
1615316453.728462,5030688,8.68160343170166
1615316466.5845528,5042496,-8.05550765991211
1615316470.0598142,5044224,18.584836959838867
1615316482.6003914,5055072,23.38512420654297
1615316486.0832872,5059008,-15.519805908203125
1615316500.505639,5070528,36.48540115356445
1615316511.3942692,5080512,40.5247688293457
1615316515.1856399,5083680,51.51862716674805
1615316522.603337,5089824,8.651352882385254
1615316524.5021832,5090784,41.01337814331055
1615316534.1441815,5098368,43.29282760620117
1615316536.1320896,5099808,49.05461120605469
1615316539.486075,5103360,30.112009048461914
1615316569.2782543,5128032,6.187781810760498
1615316571.0693848,5128800,42.90342330932617
1615316576.5475397,5134464,43.52126693725586
1615316578.232799,5135808,63.521366119384766
1615316599.0211058,5151744,43.149688720703125
1615316604.3985996,5157312,36.36201477050781
1615316606.0350919,5157984,45.77535629272461
1615316606.043231,5158368,47.411869049072266
1615316606.0515883,5158752,50.698211669921875
1615316622.2399487,5172288,39.130401611328125
1615316625.609407,5175456,49.21702194213867
1615316627.3186972,5176512,32.23046112060547
1615316640.1335986,5187744,35.3194465637207
1615316645.6690753,5192448,46.772945404052734
1615316647.8278112,5193888,35.13319778442383
1615316649.5590467,5195904,7.1956610679626465
1615316651.4299095,5197344,30.917654037475586
1615316666.2215724,5208672,38.56595230102539
1615316680.588432,5220864,46.43686294555664
1615316690.824091,5230272,43.66789627075195
1615316703.6860156,5242080,16.4280948638916
1615316709.5882647,5245536,28.145240783691406
1615316711.3708827,5247648,50.56021499633789
1615316716.5599442,5251872,41.79063034057617
1615316718.5307453,5254560,39.87495422363281
1615316728.80615,5263008,10.236298561096191
1615316743.5006862,5275488,47.088985443115234
1615316748.9304764,5279808,41.10932922363281
1615316772.5404532,5300064,36.032562255859375
1615316785.163365,5310240,31.82794189453125
1615316785.172256,5310528,28.640823364257812
1615316788.7513664,5313024,43.2757682800293
1615316790.6264896,5316000,41.21528244018555
1615316813.2720249,5333184,43.5308837890625
1615316813.2826202,5333664,42.25303649902344
1615316813.3142586,5334432,43.72439956665039
1615316833.942765,5349984,33.139617919921875
1615316839.2788563,5355072,36.02818298339844
1615316843.1364384,5357856,45.028106689453125
1615316850.3243735,5365056,26.422996520996094
1615316861.9365313,5373984,41.85188674926758
1615316861.9442766,5374272,43.812774658203125
1615316876.1359994,5386272,40.8924560546875
1615316900.6384432,5406720,49.37569046020508
1615316904.1060522,5409888,41.84868240356445
1615316907.8198283,5413920,27.065683364868164
1615316911.5189095,5416992,39.72831344604492
1615316914.9654448,5419008,52.94089889526367
1615316922.145387,5426208,29.976606369018555
1615316923.9263358,5427552,22.504623413085938
1615316925.704413,5428224,26.379302978515625
1615316934.9435985,5435904,18.754396438598633
1615316955.2141724,5453088,23.767465591430664
1615316958.5545118,5456256,41.60383987426758
1615316962.0229673,5459712,29.980554580688477
1615316978.293607,5473440,49.18789291381836
1615316981.8485749,5476992,31.731002807617188
1615317005.4401684,5496288,26.079673767089844
1615317007.1206074,5498592,30.131532669067383
1615317012.6760387,5502240,15.065529823303223
1615317012.6901977,5502816,7.090428829193115
1615317030.362028,5518560,32.32484817504883
1615317031.9748006,5520000,36.19558334350586
1615317035.5356476,5523264,42.67832565307617
1615317053.6930478,5539392,-1.2525644302368164
1615317062.6492753,5546496,38.77213668823242
1615317073.5267942,5557056,33.27116012573242
1615317099.2258384,5578176,36.4173698425293
1615317124.3152518,5597856,30.6583309173584
1615317130.2970314,5602752,37.048492431640625
1615317141.7297218,5611776,40.24299240112305
1615317154.678158,5622912,45.77387619018555
1615317161.9908555,5628192,34.02846145629883
1615317165.5903,5631072,12.701146125793457
1615317165.6017578,5631456,12.158446311950684
1615317169.3893116,5635488,38.15595626831055
1615317172.8913405,5638560,55.54510498046875
1615317176.4661057,5641152,35.8097038269043
1615317178.120983,5642784,44.85208511352539
1615317179.7724664,5644224,49.463134765625
1615317181.516361,5645184,34.81974792480469
1615317190.5598059,5653248,57.53300094604492
1615317207.5844097,5666880,44.08952713012695
1615317209.6554608,5668416,51.366512298583984
1615317209.6646154,5668704,52.05918502807617
1615317209.6733487,5668992,56.16804885864258
1615317237.6598358,5690880,35.43978500366211
1615317241.1815958,5695392,10.052624702453613
1615317255.6809695,5707008,59.29842758178711
1615317272.3069549,5720832,22.7833309173584
1615317277.9187467,5725440,38.49775314331055
1615317279.9231575,5726976,32.75807189941406
1615317283.4003725,5729856,24.118057250976562
1615317288.7663672,5734560,38.21372985839844
1615317290.755232,5736288,37.98793411254883
1615317292.4743237,5737632,43.6692008972168
1615317299.855066,5744064,11.728775978088379
1615317305.3895707,5748288,33.40812301635742
1615317309.04006,5750880,40.0153923034668
1615317321.6981537,5762304,49.3741455078125
1615317331.2472632,5769792,-18.80183219909668
1615317342.302588,5778720,48.84600830078125
1615317342.3161333,5779296,47.675228118896484
1615317344.1329103,5781408,59.036678314208984
1615317355.2204943,5790048,40.0332145690918
1615317366.9809277,5799744,23.23615074157715
1615317376.0932603,5807136,37.07714080810547
1615317379.879128,5809824,16.54741859436035
1615317390.2414522,5818752,45.6904411315918
1615317393.5823877,5822784,26.825021743774414
1615317397.3013816,5825952,39.98820114135742
1615317406.6157272,5832192,50.729583740234375
1615317421.1987662,5845152,22.58704948425293
1615317438.170043,5859648,43.32552719116211
1615317450.576929,5869248,16.38974952697754
1615317460.0209732,5877216,38.0308952331543
1615317466.811083,5884032,52.64472961425781
1615317477.300314,5893344,13.938267707824707
1615317478.9805965,5894496,45.61227798461914
1615317482.8235598,5897184,42.661781311035156
1615317484.7554183,5899584,26.027528762817383
1615317495.634465,5908800,37.7018928527832
1615317513.541423,5922816,50.7703857421875
1615317520.3615978,5929248,47.11714553833008
1615317525.8535001,5933568,23.500564575195312
1615317565.5600848,5966880,47.60762023925781
1615317569.3491445,5969376,46.36967086791992
1615317573.022152,5972544,39.94303512573242
1615317574.6377103,5974560,29.98469352722168
1615317594.5071468,5990400,60.94793701171875
1615317609.782842,6003072,43.7763786315918
1615317613.482386,6006048,48.58150863647461
1615317613.5033457,6006816,46.4181022644043
1615317650.9753566,6037440,39.3227653503418
1615317658.6024597,6043104,59.01259994506836
1615317662.5444467,6045792,55.65748977661133
1615317662.552693,6046080,50.92087173461914
1615317664.4655087,6047232,54.419281005859375
1615317669.8503926,6051840,46.59127426147461
1615317692.334652,6070656,49.69056701660156
1615317707.3761067,6083904,28.0189208984375
1615317716.4320269,6090624,30.70722198486328
1615317716.4361324,6090720,29.843055725097656
1615317725.578625,6098784,7.003112316131592
1615317736.3551571,6108480,41.38214874267578
1615317743.288021,6113664,38.03238296508789
1615317743.2946165,6113952,38.2807731628418
1615317754.9344873,6124512,32.53591537475586
1615317760.0319529,6129504,59.90565872192383
1615317763.9831798,6132576,58.57462692260742
1615317765.7581422,6134304,42.88979721069336
1615317779.0786626,6144384,36.85226821899414
1615317789.7835186,6153312,24.506738662719727
1615317791.6740582,6154944,43.826473236083984
1615317795.517682,6157920,28.555856704711914
1615317799.2492394,6162144,34.366477966308594
1615317803.0480075,6164640,47.82020950317383
1615317806.911847,6167136,36.04694366455078
1615317838.2969096,6194592,49.45985794067383
1615317840.0204854,6195552,49.76689529418945
1615317840.0246508,6195744,52.00798034667969
1615317858.4602897,6211488,47.42210006713867
1615317881.8603299,6230688,-0.06665889173746109
1615317881.8666234,6230880,2.3390626907348633
1615317892.5962543,6240480,36.567543029785156
1615317894.2975416,6241536,41.38116455078125
1615317897.9814246,6244224,35.312530517578125
1615317899.6285832,6246720,51.34529495239258
1615317922.2110505,6265056,41.23060607910156
1615317925.5437,6267840,31.712770462036133
1615317927.315645,6269568,22.195344924926758
1615317934.522394,6275136,50.20889663696289
1615317936.2071474,6277344,55.78046798706055
1615317936.2114074,6277536,58.727970123291016
1615317945.6496878,6283872,36.590797424316406
1615317945.6787724,6284736,38.09626388549805
1615317949.0435114,6287712,40.37846755981445
1615317950.6587,6289728,42.35050582885742
1615317954.3180063,6292128,37.377872467041016
1615317962.9650893,6299232,30.9113826751709
1615317966.7815998,6303264,55.790103912353516
1615317974.2680018,6309600,37.954105377197266
1615317984.6001406,6317952,49.00726318359375
1615317997.5876496,6328608,44.985595703125
1615318001.2126844,6332544,52.3099479675293
1615318012.2681165,6341376,31.902345657348633
1615318014.1705768,6342240,49.12944412231445
1615318040.478092,6364224,41.506656646728516
1615318042.4296966,6366144,35.80955123901367
1615318055.65953,6376416,18.82222557067871
1615318069.4949243,6388800,37.25540542602539
1615318082.1713018,6399648,36.36310958862305
1615318098.7522085,6413088,37.78276443481445
1615318117.5897865,6428544,27.107099533081055
1615318120.9401505,6431232,40.141056060791016
1615318120.9590871,6432000,39.789215087890625
1615318124.5331848,6435552,44.23405456542969
1615318152.3731508,6457344,55.614383697509766
1615318154.3038816,6459360,44.596065521240234
1615318174.4875782,6475776,16.775381088256836
1615318178.3321786,6479040,40.621849060058594
1615318182.1659305,6482784,51.4251708984375
1615318204.5473487,6501792,45.65262985229492
1615318246.4274273,6536736,27.582956314086914
1615318260.9782462,6548640,54.77275466918945
1615318268.9379268,6554784,39.256900787353516
1615318268.9401245,6554880,39.24509811401367
1615318270.5541728,6556512,44.06001281738281
1615318273.889458,6558816,37.736000061035156
1615318273.9030316,6559392,32.306270599365234
1615318277.6335142,6562176,31.12837791442871
1615318281.2419498,6565824,26.4354305267334
1615318286.9067895,6570720,58.045475006103516
1615318298.125983,6578688,25.909265518188477
1615318305.5357997,6586176,43.14399719238281
1615318318.711275,6595872,49.01693344116211
1615318331.9370174,6607680,42.175209045410156
1615318345.8394268,6618144,28.652074813842773
1615318347.6329184,6618720,54.12156295776367
1615318353.31823,6624384,50.05118942260742
1615318374.8898976,6641952,46.904815673828125
1615318374.8922951,6642048,41.12851333618164
1615318376.516942,6643296,58.380313873291016
1615318391.0949748,6656832,32.86167526245117
1615318398.1591933,6661632,47.7398567199707
1615318403.3877175,6666912,47.69728469848633
