Wall time,Step,Value
1615311402.6942735,594470,-2005.017578125
1615311402.6945083,594537,-2298.966796875
1615311412.7177274,603649,-2361.72900390625
1615311452.5046794,639085,-1169.2919921875
1615311462.943573,648287,-871.1172485351562
1615311499.4148674,680471,-1013.7509765625
1615311500.9455566,681990,-1896.9078369140625
1615311507.6175706,688164,-988.1526489257812
1615311510.8216817,691289,-2200.659423828125
1615311533.099361,711227,-2730.052734375
1615311540.14133,717401,-2181.890380859375
1615311550.311569,726571,-3172.44189453125
1615311556.9602618,732757,-2904.166259765625
1615311562.3790734,737343,-1080.28759765625
1615311581.0126457,754210,-1212.8486328125
1615311587.7849896,760388,-2413.169677734375
1615311596.577464,768071,-569.156005859375
1615311613.77047,783458,-1152.93359375
1615311628.6993482,797283,-942.0349731445312
1615311638.9250686,806438,-1557.6600341796875
1615311649.268589,815718,-444.0768127441406
1615311650.941438,817256,-2936.772216796875
1615311661.136322,826403,-2044.29052734375
1615311681.6482506,844851,-2297.048583984375
1615311715.3717551,874064,-1554.900390625
1615311727.489717,884755,-2080.648681640625
1615311729.3402233,886396,-1367.2557373046875
1615311738.1669712,894037,-743.7440795898438
1615311738.1683705,893959,-1281.161376953125
1615311741.346169,897094,-938.4181518554688
1615311761.8800414,915576,-1508.525390625
1615311786.7472045,937040,-2678.6611328125
1615311793.3400419,943203,-342.57330322265625
1615311798.624342,947756,-1722.6136474609375
1615311805.2260647,953909,-1660.989013671875
1615311807.0562115,955518,-2040.3680419921875
1615311810.6430037,958576,-1185.065185546875
1615311831.980779,976923,-306.75933837890625
1615311841.1049342,984697,-398.9363708496094
1615311845.0923886,987653,-1371.7064208984375
1615311848.2665558,990842,-690.755615234375
1615311874.0224268,1013839,-2146.563232421875
1615311882.600813,1021536,-2734.153564453125
1615311897.9770827,1035387,-1037.1666259765625
1615311919.307656,1053759,-2171.01708984375
1615311922.5942643,1056772,-19.36507797241211
1615311924.0859573,1058334,-1089.312255859375
1615311930.7953222,1064553,-1695.64208984375
1615311983.658961,1112186,-1158.384521484375
1615311986.6856673,1115195,-2020.02392578125
1615311988.253917,1116711,-3028.3349609375
1615311995.9486384,1124460,-2034.3502197265625
1615312004.8684103,1132107,-1926.299072265625
1615312006.7186978,1133687,-1784.9493408203125
1615312006.7191677,1133685,190.5959930419922
1615312015.446605,1141285,-936.7672119140625
1615312017.0915565,1142877,-1992.1358642578125
1615312036.0599275,1159776,91.91078186035156
1615312039.5262868,1162803,-281.4033508300781
1615312049.9606345,1171976,-330.3399963378906
1615312055.0993059,1176642,-697.3565063476562
1615312067.4978867,1187343,-533.3064575195312
1615312069.2220917,1188904,-1015.096923828125
1615312069.223025,1188944,201.9971466064453
1615312088.3879764,1205813,-2018.39306640625
1615312096.7014174,1213538,-1796.0577392578125
1615312098.3335898,1215089,-2000.2276611328125
1615312100.236843,1216622,-1300.582275390625
1615312110.929011,1225833,125.33318328857422
1615312110.9292004,1225812,-40.68843460083008
1615312112.6517847,1227280,-1122.9368896484375
1615312114.443993,1228877,-121.74522399902344
1615312118.1614475,1231933,104.796142578125
1615312121.734184,1234991,-28.598804473876953
1615312123.4957469,1236558,111.90382385253906
1615312127.0566185,1239608,81.5739517211914
1615312133.6759021,1245710,-1771.8909912109375
1615312135.442203,1247290,134.41983032226562
1615312186.6558042,1291818,-22.615697860717773
1615312193.7316976,1298046,167.6069793701172
1615312207.925557,1310278,107.81858825683594
1615312213.0697064,1314888,-1106.9541015625
1615312226.9042535,1327109,-648.318603515625
1615312261.3193843,1357866,-1185.55029296875
1615312287.7530806,1382460,-1072.788330078125
1615312289.340967,1384027,-491.24078369140625
1615312301.0108762,1394807,-499.00555419921875
1615312310.5696163,1403944,108.02983093261719
1615312310.5704217,1403996,-48.64990997314453
1615312329.0844412,1420914,170.86497497558594
1615312348.159004,1437793,-289.0928649902344
1615312361.7902753,1450056,320.0443420410156
1615312371.9316626,1459286,-1238.14501953125
1615312375.3581738,1462352,-1122.4566650390625
1615312376.922116,1463884,-2147.106689453125
1615312376.9229703,1463898,-1008.7393188476562
1615312376.9231298,1463852,66.80892181396484
1615312397.9010143,1482347,-134.66159057617188
1615312409.4711964,1493061,163.01364135742188
1615312420.0830345,1502218,82.48457336425781
1615312430.7972565,1511550,-430.2752380371094
1615312437.9316423,1517679,112.8328857421875
1615312443.3117917,1522297,-1840.84521484375
1615312446.578463,1525366,-1133.1119384765625
1615312452.0521233,1529876,147.96751403808594
1615312486.0980246,1560592,94.6683120727539
1615312492.462072,1566743,-77.23802947998047
1615312494.2258801,1568370,-597.5528564453125
1615312501.2606938,1574514,-1036.2095947265625
1615312505.1998148,1577486,163.8311767578125
1615312519.7725873,1589884,-892.1949462890625
1615312523.4133303,1592845,110.59830474853516
1615312525.2040353,1594409,-359.33154296875
1615312537.7762275,1605158,84.3526840209961
1615312542.6621087,1609783,-860.2679443359375
1615312542.662953,1609739,-1190.4100341796875
1615312544.5210369,1611316,379.17919921875
1615312546.207132,1612854,119.62727355957031
1615312555.134191,1620533,60.17097854614258
1615312570.5992134,1634358,129.4311065673828
1615312577.1641576,1640552,-115.24711608886719
1615312583.6734145,1646677,114.31427001953125
1615312593.6937075,1655910,99.54377746582031
1615312595.492203,1657417,180.8297119140625
1615312595.4926517,1657421,136.63426208496094
1615312609.8653119,1669651,130.5690155029297
1615312611.7517529,1671241,-1134.2730712890625
1615312613.2879212,1672728,229.95736694335938
1615312634.4755888,1691236,157.99862670898438
1615312636.131762,1692712,-1302.1915283203125
1615312636.13263,1692734,162.25717163085938
1615312637.707978,1694306,-357.8774719238281
1615312646.4929137,1701952,157.95968627929688
1615312648.013771,1703505,152.17578125
1615312648.0143447,1703450,131.2187042236328
1615312653.341866,1708107,284.6688537597656
1615312655.0329533,1709678,175.02352905273438
1615312665.7759995,1718795,-937.7538452148438
1615312669.1493123,1721943,-1033.4083251953125
1615312669.1498594,1721897,165.2163848876953
1615312697.7180982,1748077,-1643.7374267578125
1615312710.7876227,1760294,-1180.70458984375
1615312727.8273168,1775640,208.4940185546875
1615312735.030096,1781868,-1115.3309326171875
1615312743.712814,1789459,-1071.219482421875
1615312757.5592258,1801821,66.32359313964844
1615312757.56007,1801735,166.543212890625
1615312774.4321976,1817094,175.83230590820312
1615312784.7332585,1826349,-221.10179138183594
1615312784.73407,1826379,-431.1816101074219
1615312788.3969195,1829415,-2000.7994384765625
1615312800.2751768,1840183,-904.1883544921875
1615312812.145045,1850993,-1102.0220947265625
1615312815.6925921,1854078,70.39353942871094
1615312826.3105502,1863174,99.89529418945312
1615312829.880759,1866249,141.84451293945312
1615312829.8817255,1866264,143.6858367919922
1615312844.6565468,1880157,-903.68115234375
1615312847.7790978,1883202,-96.32316589355469
1615312861.3499565,1895449,-892.8765869140625
1615312887.2998323,1918548,-1575.4481201171875
1615312890.551512,1921662,176.2404327392578
1615312892.2293901,1923073,-1801.1663818359375
1615312918.8834128,1947763,-902.9749755859375
1615312920.651516,1949256,191.91314697265625
1615312920.651638,1949240,-491.5212707519531
1615312942.6229331,1969268,-898.4402465820312
1615312954.7788908,1979957,108.5912094116211
1615312980.5090117,2003008,-308.85626220703125
1615312993.3797233,2013818,-2064.355712890625
1615313030.6841037,2045979,-168.96450805664062
1615313035.83233,2050571,-1383.53125
1615313041.1957273,2055270,-430.95904541015625
1615313063.8674793,2075140,-101.53022766113281
1615313072.4404495,2082863,-412.95465087890625
1615313096.6907678,2105910,-147.47145080566406
1615313096.6910148,2105887,-1737.596923828125
1615313109.205639,2116719,100.60440063476562
1615313120.8729668,2127361,64.6879653930664
1615313144.466856,2148957,-1332.2823486328125
1615313146.0792806,2150432,107.33891296386719
1615313149.4978654,2153523,-1154.4144287109375
1615313163.497304,2165881,102.8431396484375
1615313163.4988327,2165773,-829.7548828125
1615313177.509935,2178160,95.01165771484375
1615313187.4172077,2187339,-307.33551025390625
1615313190.6819985,2190398,-1221.260498046875
1615313192.321526,2191943,187.29486083984375
1615313202.7215037,2201198,-243.83494567871094
1615313202.7224755,2201152,192.32351684570312
1615313206.3810186,2204260,-1387.8212890625
1615313218.0662465,2214973,61.58806228637695
1615313223.8171017,2219558,-1638.1134033203125
1615313230.7326472,2225695,-13.547006607055664
1615313232.407465,2227268,127.95099639892578
1615313234.050135,2228772,-235.42691040039062
1615313242.7697043,2236506,-3093.954345703125
1615313250.1913967,2242675,164.36106872558594
1615313251.8176014,2244168,-2471.94287109375
1615313255.2752602,2247205,-1793.95947265625
1615313270.763944,2261090,197.39254760742188
1615313284.7531717,2273398,177.15069580078125
1615313290.0344615,2277965,-339.6866760253906
1615313307.798909,2293253,130.7388153076172
1615313316.2477624,2300962,-77.32164001464844
1615313319.5422072,2304078,144.9269561767578
1615313321.5365045,2305626,-249.76943969726562
1615313325.1604228,2308679,143.1924591064453
1615313343.8385582,2325534,114.33706665039062
1615313350.6892498,2331728,142.53741455078125
1615313350.692578,2331671,98.73798370361328
1615313357.162278,2337804,-151.4916229248047
1615313364.3453407,2343977,93.73084259033203
1615313368.0405395,2347090,-692.515380859375
1615313374.6062136,2353218,110.90369415283203
1615313409.6331234,2383945,-1.707962989807129
1615313411.48374,2385466,-1149.88720703125
1615313416.4465575,2390128,-367.52996826171875
1615313435.1222928,2407005,-1327.898681640625
1615313442.187368,2413119,-1235.4415283203125
1615313446.8765557,2417736,133.16326904296875
1615313465.2308688,2434628,85.68383026123047
