Wall time,Step,Value
1615303293.4402418,757176,145.00302124023438
1615303294.411427,757507,160.93031311035156
1615303314.5257025,764345,131.6151123046875
1615303327.829747,768863,-1066.49609375
1615303333.6212728,770813,95.25868225097656
1615303344.5599546,774505,157.4650421142578
1615303365.5416384,781599,193.98391723632812
1615303369.0654714,782798,75.3385238647461
1615303392.9896145,790943,-1493.5489501953125
1615303393.597603,791152,-882.9974365234375
1615303407.6644075,795958,134.865478515625
1615303408.7419274,796323,138.85963439941406
1615303415.750318,798709,148.36805725097656
1615303427.2279198,802620,145.77902221679688
1615303480.8757405,820848,129.02716064453125
1615303492.3319974,824766,156.97874450683594
1615303500.7485678,827628,134.14694213867188
1615303505.3054726,829176,120.80116271972656
1615303522.4798887,834997,155.4690704345703
1615303533.5549893,838724,171.97509765625
1615303576.7194238,853401,160.6057891845703
1615303577.4011045,853632,179.85406494140625
1615303616.521203,866972,180.48025512695312
1615303639.349989,874719,165.917236328125
1615303705.7348678,897391,160.9060516357422
1615303732.9529915,906645,234.58175659179688
1615303741.1923885,909435,215.47711181640625
1615303755.2649217,914172,275.04376220703125
1615303759.2710521,915501,624.1098022460938
1615303817.289461,934926,454.3568420410156
1615303841.0706651,942994,596.3169555664062
1615303849.4901392,945830,442.2366943359375
1615303853.414294,947142,842.61865234375
1615303884.8954978,957750,444.3427429199219
1615303930.2310379,972954,716.4815063476562
1615303952.6089761,980489,694.90966796875
1615303964.3146641,984432,596.7171630859375
1615303971.3069468,986770,743.4329223632812
1615303989.3834805,992810,872.8760986328125
1615304022.201654,1003827,-163.56594848632812
1615304027.365109,1005560,900.8892822265625
1615304030.5674453,1006628,809.5130004882812
1615304046.251968,1011873,807.901611328125
1615304051.0700202,1013499,613.8327026367188
1615304062.3319957,1017295,884.0216674804688
1615304065.6523495,1018417,742.9323120117188
1615304134.5938437,1041627,746.1805419921875
1615304158.7985625,1049750,781.4551391601562
1615304164.3908632,1051629,851.7836303710938
1615304201.934721,1064308,819.1543579101562
1615304205.9333813,1065646,871.4374389648438
1615304262.836257,1084756,656.0211181640625
1615304286.2995372,1092643,975.954833984375
1615304298.101933,1096602,807.7213134765625
1615304360.2558506,1117465,909.31884765625
1615304378.966999,1123788,872.4313354492188
1615304386.9400992,1126494,691.599365234375
1615304393.885476,1128844,816.5510864257812
1615304421.9332552,1138299,895.6788330078125
1615304427.0229917,1140007,-348.0697326660156
1615304460.0495298,1151182,627.0579223632812
1615304464.298457,1152590,898.9577026367188
1615304468.0920277,1153853,753.1611328125
1615304503.318714,1165733,904.4972534179688
1615304505.582406,1166496,828.3126831054688
1615304510.279371,1168080,1018.2554321289062
1615304511.6993346,1168558,-374.04095458984375
1615304589.9550729,1194831,906.8131713867188
1615304654.0336833,1216338,943.1726684570312
1615304738.98979,1244669,896.0846557617188
1615304766.0652883,1253154,873.6520385742188
1615304775.2423406,1256161,-1182.060546875
1615304793.0445163,1262096,-122.52336120605469
1615304839.8611774,1277770,669.3256225585938
1615304857.9505029,1283838,874.8877563476562
1615304860.2627764,1284620,887.8041381835938
1615304872.7351398,1288806,671.7205200195312
1615304891.424716,1295080,715.3412475585938
1615304906.3312545,1300107,712.8330688476562
1615304915.4080713,1303202,717.7921752929688
1615304921.7503521,1305359,795.9439697265625
1615304924.6172163,1306332,520.110107421875
1615304926.055845,1306812,734.43115234375
1615304938.2306073,1310916,655.9843139648438
1615304955.490187,1316687,667.7966918945312
1615304956.7842808,1317121,748.7162475585938
1615304968.1894677,1320958,688.7019653320312
1615304987.3417695,1327401,886.0328369140625
1615305003.8898485,1332948,839.9617309570312
1615305004.059097,1333005,863.112548828125
1615305007.6627007,1334213,786.615478515625
1615305010.392149,1335092,755.863037109375
1615305042.289334,1345844,611.6954345703125
1615305042.7993994,1346016,801.5208740234375
1615305050.6516106,1348667,-653.1236572265625
1615305055.5237887,1350304,588.0676879882812
1615305092.24453,1362658,881.4866333007812
1615305102.931861,1366235,905.7847900390625
1615305113.3506923,1369718,-150.35450744628906
1615305117.17993,1371004,902.7150268554688
1615305131.7477038,1375855,831.959228515625
1615305143.584199,1379835,580.958251953125
1615305166.4034417,1387571,684.054931640625
1615305220.6917481,1405892,886.170654296875
1615305285.6984978,1427677,882.930419921875
1615305293.4506786,1430252,-91.85281372070312
1615305299.6153495,1432323,752.0584106445312
1615305304.2190113,1433839,-51.45741653442383
1615305321.4148984,1439615,654.7460327148438
1615305379.382799,1459018,701.4724731445312
1615305425.45458,1474450,722.165283203125
1615305426.8273742,1474907,460.6319580078125
1615305433.7546024,1477245,730.7815551757812
1615305437.85101,1478627,764.150146484375
1615305445.196789,1481081,745.8416748046875
1615305448.940632,1482335,788.0155029296875
1615305460.9240365,1486367,745.5811767578125
1615305471.5802925,1489962,776.150146484375
1615305488.7794387,1495715,856.3953247070312
1615305509.5248973,1502669,680.7089233398438
1615305511.2148595,1503236,696.2734375
1615305514.2347643,1504265,807.3898315429688
1615305551.070413,1516559,485.499755859375
1615305572.8618684,1523885,740.923095703125
1615305583.4044912,1527417,652.1243286132812
1615305603.9136467,1534312,745.6419067382812
1615305604.2290652,1534419,698.6112670898438
1615305610.3114278,1536469,842.9244995117188
1615305614.01783,1537707,746.0187377929688
1615305659.34637,1552905,877.4310302734375
1615305675.232221,1558252,565.656494140625
1615305676.4620252,1558672,-736.4649047851562
1615305704.220007,1568062,241.7595977783203
1615305709.5834715,1569887,651.4337158203125
1615305721.3481681,1573855,735.5072631835938
1615305727.786528,1575963,-354.4791259765625
1615305740.3875191,1580238,579.4014892578125
1615305758.408649,1586348,454.925048828125
1615305770.9737449,1590595,148.3617401123047
1615305779.810608,1593564,643.532470703125
1615305826.3264954,1609256,686.4645385742188
1615305847.1184728,1616228,667.7381591796875
1615305852.7221012,1618114,660.61083984375
1615305864.3789275,1622032,632.4692993164062
1615305885.9041123,1629278,568.8809204101562
1615305889.8295975,1630600,854.7640380859375
1615305900.0634873,1634014,837.2062377929688
1615305923.976478,1642032,708.2052612304688
1615305940.489248,1647559,955.7998046875
1615305951.7406063,1651324,670.94921875
1615306003.6823635,1668736,820.703369140625
1615306003.7985194,1668776,-776.3299560546875
1615306008.7835822,1670457,611.8870239257812
1615306060.890985,1688008,675.358642578125
1615306062.79054,1688651,633.821044921875
1615306063.4042747,1688861,516.912353515625
1615306063.5648327,1688916,413.52288818359375
1615306081.6650352,1695010,686.48681640625
1615306119.3353968,1707713,143.28839111328125
1615306134.9252434,1712986,964.416015625
1615306137.7892826,1713953,717.85498046875
1615306140.77056,1714942,105.06523132324219
1615306170.481345,1724942,-1413.182861328125
1615306186.1368747,1730201,823.2155151367188
1615306191.6386716,1732064,959.1431884765625
1615306194.5980828,1733061,810.3609008789062
1615306251.8752375,1752316,965.57958984375
1615306270.9734635,1758673,-422.69873046875
1615306273.0831132,1759391,731.5476684570312
1615306288.41209,1764527,856.0965576171875
1615306293.1552284,1766131,-374.0291442871094
1615306299.5571048,1768265,-241.69805908203125
1615306357.048476,1787530,868.5640258789062
1615306361.2249193,1788924,833.9393920898438
1615306367.9979062,1791199,922.0833740234375
1615306371.9904907,1792547,755.4400024414062
1615306395.2295632,1800331,866.7705688476562
1615306405.0073657,1803578,675.707275390625
1615306438.665762,1814829,763.7815551757812
1615306441.216943,1815690,508.4739685058594
1615306453.1384017,1819671,592.9972534179688
1615306461.1311145,1822339,939.7026977539062
1615306483.0466723,1829724,929.9239501953125
1615306496.683949,1834305,920.8851928710938
1615306526.192113,1844221,907.2305908203125
1615306530.412634,1845629,-408.69573974609375
1615306540.4840384,1849036,627.603759765625
1615306553.7846334,1853489,508.3540954589844
1615306565.0746987,1857278,766.4431762695312
1615306571.6716669,1859494,-421.3158264160156
1615306578.5010777,1861787,863.3270263671875
1615306600.7381978,1869242,800.279296875
1615306602.6983316,1869874,749.5436401367188
1615306627.1154535,1878020,-134.73431396484375
1615306643.2057552,1883418,882.1370849609375
1615306645.5926054,1884219,968.5541381835938
1615306760.5305762,1922753,535.357177734375
1615306766.427108,1924745,755.1468505859375
1615306808.2970054,1938718,897.1912231445312
1615306826.9446404,1944978,565.5335693359375
1615306837.273148,1948451,727.5661010742188
1615306838.4166994,1948839,690.7599487304688
1615306847.7076836,1951900,696.5601196289062
1615306849.1491826,1952386,790.701171875
1615306859.1251264,1955729,-635.1860961914062
1615306861.2240562,1956431,647.3824462890625
1615306886.894321,1965049,-979.221923828125
1615306892.1818554,1966820,-1133.525390625
1615306929.7789302,1979456,-449.1513977050781
1615306947.3439944,1985347,1013.3931274414062
1615306965.8706136,1991583,823.5774536132812
1615306974.262079,1994406,642.0730590820312
1615306982.820635,1997279,682.3538208007812
1615307004.4839826,2004443,-284.6485595703125
1615307005.721954,2004860,-221.1188201904297
1615307025.0080194,2011372,799.0006713867188
1615307042.8709066,2017365,722.23193359375
1615307047.396305,2018886,816.4525146484375
1615307047.7263737,2018999,803.7328491210938
1615307063.2039595,2024160,674.5619506835938
1615307075.446302,2028253,912.8383178710938
1615307081.3291562,2030229,1075.377197265625
1615307086.4642992,2031950,908.9100952148438
1615307137.306292,2048977,731.0269775390625
1615307138.816337,2049479,817.0560302734375
1615307140.812201,2050147,957.2939453125
1615307143.8934133,2051183,715.259765625
1615307146.6968277,2052129,730.8303833007812
1615307156.5887508,2055386,646.6498413085938
1615307158.5577672,2056048,754.0770263671875
1615307162.84714,2057469,702.0068359375
1615307169.2363925,2059600,739.2366943359375
1615307186.4969025,2065446,-733.4077758789062
1615307189.6613948,2066515,534.61376953125
1615307206.5077138,2072180,-463.6216125488281
1615307241.6770153,2083992,-343.8253173828125
1615307245.2136772,2085174,473.33795166015625
1615307254.6003366,2088339,747.9149169921875
1615307269.4475546,2093280,577.216064453125
1615307281.131128,2097213,-777.888671875
1615307309.8800025,2106878,550.6229248046875
1615307399.0384061,2136774,-353.6800537109375
1615307402.6309953,2137969,-595.4533081054688
1615307403.934957,2138411,932.9853515625
1615307406.384867,2139226,945.0237426757812
1615307423.1685796,2144834,-696.418212890625
1615307437.786007,2149712,820.950439453125
1615307470.9997118,2160776,-531.87939453125
1615307472.1591842,2161164,896.0657958984375
1615307483.9766333,2165135,669.6193237304688
1615307501.1656182,2170901,758.6022338867188
1615307504.0222452,2171879,777.0792236328125
1615307515.0034983,2175572,905.61083984375
1615307549.5979824,2187182,602.1909790039062
1615307554.3164873,2188778,931.0903930664062
1615307610.395908,2207601,452.3145446777344
1615307615.3607814,2209242,779.217041015625
1615307618.2044337,2210202,653.6354370117188
1615307632.0700622,2214837,449.6522521972656
1615307640.7271214,2217760,848.4173583984375
1615307645.8667474,2219475,421.9342346191406
1615307655.3487153,2222655,399.80218505859375
1615307697.1962826,2236686,-1277.8438720703125
1615307702.4769022,2238456,463.2007751464844
1615307744.4175541,2252562,919.9902954101562
1615307750.2085333,2254516,849.7671508789062
1615307797.1907284,2270258,871.5172729492188
1615307816.167246,2276654,891.47802734375
1615307870.6410747,2294810,960.1998291015625
1615307879.9267104,2297922,-254.81387329101562
1615307912.2489455,2308659,947.8731079101562
1615307914.90998,2309558,999.1029663085938
1615307916.8274043,2310192,815.5269165039062
1615307945.8604393,2319863,136.7212677001953
1615307955.3147542,2323013,886.1841430664062
1615307958.6773772,2324119,746.8674926757812
1615307979.263669,2330974,922.6605224609375
1615308001.9913542,2338552,468.44036865234375
1615308005.865012,2339862,413.5167541503906
1615308042.438845,2352139,733.328857421875
1615308052.1885943,2355416,955.4481201171875
1615308054.0778296,2356038,965.570068359375
1615308119.799123,2378082,897.9698486328125
1615308124.574809,2379676,655.025146484375
1615308132.6632369,2382392,831.6201171875
1615308149.0464137,2387893,668.7310791015625
1615308154.151962,2389625,602.4030151367188
1615308155.0218406,2389913,788.4237060546875
1615308172.4157438,2395748,585.2305297851562
1615308217.6768198,2410980,944.4296875
1615308250.4221025,2421970,859.4108276367188
1615308274.0837274,2429923,392.8338317871094
1615308277.2443776,2430984,372.25872802734375
1615308278.093552,2431271,-398.6658020019531
1615308283.3053339,2433028,-500.60321044921875
1615308286.632698,2434140,604.0787963867188
1615308296.8878884,2437587,639.8943481445312
1615308338.6826417,2451606,544.1807250976562
1615308351.4257104,2455872,197.95852661132812
1615308368.37824,2461593,812.8482666015625
1615308372.739867,2463059,632.5216064453125
1615308384.2254298,2466933,828.9503173828125
1615308395.1893992,2470638,670.0411376953125
1615308408.4197845,2475088,812.7232666015625
1615308416.3615003,2477755,539.77783203125
1615308418.8555384,2478602,607.2529907226562
1615308496.000135,2504432,986.4598388671875
1615308516.3043272,2511203,831.5906372070312
1615308535.0865183,2517473,-663.6340942382812
1615308569.5291128,2528984,-989.8721923828125
1615308572.0739517,2529823,920.2099609375
1615308604.3624637,2540637,552.68505859375
1615308647.7754683,2555214,145.4695587158203
1615308650.2623549,2556049,814.0824584960938
1615308698.68845,2572253,627.9004516601562
1615308737.2743216,2585127,-310.2509765625
1615308742.9159403,2587008,509.7643127441406
1615308751.841746,2590021,780.5460205078125
1615308756.4478662,2591543,-373.5397033691406
1615308768.0627337,2595461,712.9010620117188
1615308772.6987576,2597030,794.876708984375
1615308773.362631,2597254,695.066162109375
1615308783.4891672,2600645,670.3817138671875
1615308812.1463861,2610224,762.8379516601562
1615308814.0770001,2610881,-399.86798095703125
1615308827.0229535,2615244,432.85369873046875
1615308827.7391078,2615467,882.6707153320312
1615308833.7643762,2617494,777.4291381835938
1615308848.099557,2622284,743.3197021484375
1615308849.2541962,2622670,626.3545532226562
1615308856.4224863,2625097,576.7307739257812
1615308864.9881208,2627965,689.2709350585938
1615308909.7173753,2642954,760.3157958984375
1615308919.288166,2646174,774.56884765625
1615308945.0061016,2654757,608.0233764648438
1615308947.0984893,2655462,625.70947265625
1615308969.856504,2663071,630.8319091796875
1615308993.0392509,2670912,842.7926635742188
1615309025.6393726,2681844,389.8878479003906
1615309026.6874614,2682192,434.62310791015625
1615309034.3338852,2684759,560.818115234375
1615309057.6991544,2692657,593.3047485351562
1615309063.2808921,2694529,766.1699829101562
1615309081.905895,2700765,-697.6564331054688
1615309110.4870708,2710292,551.6265869140625
1615309141.0711927,2720531,779.4017944335938
1615309150.5529842,2723663,332.04571533203125
1615309163.2246468,2727892,-226.47109985351562
1615309169.3361404,2729930,737.5045776367188
1615309187.0082867,2735866,538.7189331054688
1615309189.5215163,2736722,785.5379028320312
1615309201.6038876,2740778,674.3917846679688
1615309214.566144,2745103,803.746337890625
1615309325.6426597,2782384,710.1632690429688
1615309332.7313962,2784779,721.4900512695312
1615309342.6330135,2788119,852.761474609375
1615309345.8744748,2789227,784.965087890625
1615309365.9052918,2795957,-26.26641082763672
1615309374.2542815,2798754,802.802978515625
1615309383.7276416,2801928,382.4064025878906
1615309389.1325836,2803752,582.7449951171875
1615309397.9581368,2806756,-905.2852783203125
1615309401.8568752,2808063,503.9685363769531
1615309403.8736305,2808746,553.1973876953125
1615309407.4267797,2809943,-667.50830078125
1615309409.5743625,2810672,190.70703125
1615309416.0084891,2812871,746.187744140625
1615309418.3409896,2813674,652.6981811523438
1615309438.3629885,2820361,821.8134765625
1615309449.0655606,2823900,786.53076171875
1615309452.8275244,2825176,799.805419921875
1615309470.1433992,2830979,696.155517578125
1615309487.4711924,2836790,899.7723388671875
1615309494.969549,2839254,561.6817016601562
1615309544.4479723,2855839,665.688232421875
1615309600.355946,2874619,956.1282348632812
1615309624.0238085,2882543,957.2650756835938
1615309672.7601986,2898907,715.644775390625
1615309681.763532,2901900,675.2090454101562
1615309685.7479107,2903249,738.2737426757812
1615309706.9834516,2910384,1008.2197875976562
1615309720.3564649,2914882,834.2892456054688
1615309729.228085,2917878,244.60157775878906
1615309732.1348252,2918853,691.7195434570312
1615309788.7117093,2937863,425.438232421875
1615309797.0734448,2940668,866.9638671875
1615309812.6742132,2945877,603.0623779296875
1615309815.2025063,2946726,499.7757568359375
1615309819.4538703,2948166,322.8233337402344
1615309830.6514764,2951959,617.2312622070312
1615309849.2944555,2958259,663.7089233398438
1615309889.9429643,2971822,772.2545166015625
1615309890.283857,2971936,844.09912109375
1615309922.0709646,2982588,274.9461669921875
1615309947.6071324,2991177,547.2236938476562
1615309972.0889897,2999401,887.4393920898438
1615309987.6172593,3004549,989.3685302734375
1615309996.1693742,3007449,724.97119140625
1615310006.0334742,3010754,1081.07275390625
1615310068.7097561,3031023,988.9680786132812
1615310076.5497103,3033671,1027.9478759765625
1615310077.8801658,3034122,970.91845703125
1615310101.0156882,3041895,778.3070678710938
1615310108.5281222,3044405,829.7525024414062
1615310119.1607475,3047970,937.5753173828125
1615310146.7541862,3057280,570.1026000976562
1615310154.5444872,3059907,575.8109741210938
1615310164.6787534,3063280,234.7582244873047
1615310188.9019332,3071407,604.0238647460938
1615310191.8983653,3072399,449.2532958984375
1615310216.5500715,3080646,740.0148315429688
1615310236.1679187,3087182,572.2584838867188
1615310252.7673438,3092733,137.0155792236328
1615310257.9010518,3094458,705.9352416992188
1615310267.6755838,3097744,670.197265625
1615310280.9511113,3102205,422.4020690917969
1615310283.1365652,3102930,633.0629272460938
1615310324.9903083,3116944,350.94866943359375
1615310326.196646,3117350,943.4533081054688
1615310335.0470538,3120301,805.5509643554688
1615310337.123536,3121003,599.3040161132812
1615310371.8174405,3132613,743.9221801757812
1615310372.9128995,3132984,876.1559448242188
1615310373.5266736,3133194,689.5571899414062
1615310374.1400998,3133401,698.0115966796875
1615310397.281778,3141218,973.3888549804688
1615310402.6065743,3143001,785.2122802734375
1615310404.3196645,3143583,753.3858032226562
1615310429.3476002,3151971,654.3121948242188
1615310431.557716,3152718,714.41015625
1615310434.7922373,3153811,734.5138549804688
1615310436.9839766,3154554,97.70661926269531
1615310456.1773875,3160999,728.0564575195312
1615310489.3174207,3172156,644.2075805664062
1615310512.9917305,3180176,695.271484375
1615310516.3914077,3181315,829.5491943359375
1615310523.0777135,3183566,827.8944702148438
1615310527.335326,3185005,793.17529296875
1615310540.550648,3189436,604.4099731445312
1615310560.875629,3196289,805.5670166015625
1615310567.9913301,3198650,863.60205078125
1615310601.6507,3209946,-244.58128356933594
1615310618.634894,3215625,832.1886596679688
1615310619.109707,3215787,760.9659423828125
1615310622.9762964,3217087,149.70193481445312
1615310627.721358,3218686,749.503173828125
1615310655.5521407,3228014,930.9342041015625
1615310656.3764076,3228285,888.983642578125
1615310657.6983423,3228715,835.777099609375
1615310683.416791,3237379,895.4395141601562
1615310692.296779,3240300,854.2476196289062
1615310724.5408843,3251148,822.6904296875
1615310744.0712636,3257705,839.8404541015625
1615310778.4782743,3269210,961.4586181640625
1615310783.8542063,3271016,899.9630737304688
1615310799.2554946,3276145,908.344970703125
1615310811.0423594,3280091,267.9033203125
1615310813.185869,3280797,892.0038452148438
1615310827.1853683,3285443,867.7384033203125
1615310854.9781766,3294750,868.1058959960938
1615310860.3007638,3296530,774.9149169921875
1615310889.177226,3306199,808.1868286132812
1615310937.0317142,3322233,995.4197998046875
1615310937.990759,3322552,1038.253173828125
1615310966.9349647,3332222,945.7882080078125
1615311009.605265,3346519,372.6961975097656
1615311097.6111522,3376043,900.4859008789062
1615311105.9433599,3378829,849.9147338867188
1615311122.2271435,3384314,841.1160278320312
1615311141.148365,3390656,682.1153564453125
1615311150.1161191,3393675,349.4621887207031
1615311155.0429394,3395350,549.31494140625
1615311167.9359076,3399698,598.4232177734375
1615311172.3629103,3401197,-647.6905517578125
1615311175.0662265,3402109,572.6942749023438
1615311214.9218388,3415488,74.76724243164062
1615311217.5617042,3416385,882.2005615234375
1615311254.145659,3428599,101.36547088623047
1615311261.3467546,3431002,962.9376220703125
1615311279.4809527,3437101,76.63726806640625
1615311308.9393725,3447025,469.0931396484375
1615311313.4193983,3448537,687.8960571289062
1615311325.1608663,3452507,752.0204467773438
1615311377.3688092,3470059,864.2034912109375
1615311391.9335847,3474928,656.931640625
1615311392.7782695,3475215,146.0645294189453
1615311395.7649913,3476213,833.8462524414062
1615311409.480698,3480786,267.169189453125
1615311437.8534298,3490262,766.8606567382812
1615311442.483995,3491825,804.8155517578125
1615311459.5254695,3497555,484.5043029785156
1615311471.1757178,3501472,613.0049438476562
1615311539.9270797,3524574,851.5964965820312
1615311552.969696,3528934,849.7440795898438
1615311564.469206,3532797,863.8855590820312
1615311580.3087115,3538075,866.4867553710938
1615311582.3376863,3538736,805.8771362304688
1615311591.04484,3541666,880.8838500976562
1615311606.9158192,3546950,336.4758605957031
1615311628.6786938,3554234,875.5563354492188
1615311704.196343,3579492,876.2262573242188
1615311717.4380517,3583957,921.7767944335938
1615311766.74735,3600451,758.3546752929688
1615311771.874002,3602181,907.69189453125
1615311773.2434654,3602633,940.4999389648438
1615311825.60366,3620273,974.2484741210938
1615311850.7158754,3628696,901.196533203125
1615311883.8707716,3639851,848.9423217773438
1615311906.9659982,3647590,928.520751953125
1615311918.7394946,3651551,990.29248046875
1615311918.9107878,3651609,996.2052612304688
1615311932.4712994,3656184,914.3253784179688
1615311958.168218,3664799,259.0185852050781
1615311976.206089,3670808,1008.5275268554688
1615311990.4931579,3675575,999.1343383789062
1615312011.02857,3682415,-79.64889526367188
1615312029.685736,3688631,1046.0028076171875
1615312041.9957738,3692767,1082.5693359375
1615312050.743648,3695705,925.3062744140625
1615312098.474539,3711666,1069.5916748046875
1615312100.1424704,3712227,600.0530395507812
1615312127.7623928,3721493,1013.9935302734375
1615312161.6865156,3732799,885.1998291015625
1615312177.6518373,3738159,951.8588256835938
1615312179.361953,3738720,879.78076171875
1615312188.0520644,3741639,946.3134765625
1615312218.7440193,3751885,878.9816284179688
1615312226.4181762,3754453,-189.76734924316406
1615312240.0595157,3759067,13.246068954467773
1615312252.5774984,3763270,895.682861328125
1615312257.8464043,3765038,1043.121337890625
1615312265.6184168,3767630,887.2925415039062
1615312277.506061,3771603,984.5067138671875
1615312283.8546782,3773737,118.81401824951172
1615312293.9717898,3777104,609.5383911132812
1615312325.714183,3787744,818.3823852539062
1615312347.9199462,3795138,634.8994750976562
1615312388.2064855,3808621,942.8583374023438
1615312426.2768674,3821434,775.1602783203125
1615312444.488066,3827543,786.4134521484375
1615312467.3689206,3835156,885.0897827148438
1615312493.1757386,3843798,-328.1734619140625
1615312498.0205019,3845408,772.3385620117188
1615312504.8978128,3847716,825.9865112304688
1615312567.6012394,3868691,846.0199584960938
1615312572.7105713,3870393,643.0641479492188
1615312578.7780106,3872438,932.2272338867188
1615312698.6483574,3912727,569.0556640625
1615312698.8128219,3912783,751.0315551757812
1615312701.4198923,3913670,685.6436767578125
1615312717.1143992,3918955,865.0394287109375
1615312725.380129,3921727,745.0975952148438
1615312738.7874556,3926236,848.7423706054688
1615312751.1890152,3930367,697.4751586914062
1615312804.120537,3948181,750.283447265625
1615312813.2364392,3951247,652.8787231445312
1615312842.1105154,3960944,855.7730712890625
1615312842.2753687,3960999,868.9990234375
1615312844.4304678,3961706,799.7174682617188
1615312866.2137594,3969006,741.46875
1615312873.6673653,3971501,667.27880859375
1615312886.2269225,3975659,791.6820068359375
1615312889.6125655,3976800,884.394775390625
1615312919.803379,3986957,594.371826171875
1615312929.1675055,3990060,677.3790283203125
1615312941.8414948,3994304,838.3728637695312
1615312961.012917,4000672,872.2889404296875
1615313048.9481936,4030143,498.1715087890625
1615313049.6018305,4030365,481.1736145019531
1615313054.443158,4032007,507.5786437988281
1615313060.3553498,4034007,679.4345092773438
1615313068.8706605,4036883,500.57891845703125
1615313080.7993605,4040884,937.9664306640625
1615313121.787744,4054613,248.8887481689453
1615313134.050835,4058734,656.6832885742188
1615313176.5241654,4073021,650.8018798828125
